id,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,keywords,cast,crew,revenue
11688,100000000,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",,tt0120917,en,The Emperor's New Groove,"Kuzco is a self-centered emperor who summons Pacha from a village and to tell him that his home will be destroyed to make room for Kuzco's new summer home. Kuzco's advisor, Yzma, tries to poison Kuzco and accidentally turns him into a llama, who accidentally ends up in Pacha's village. Pacha offers to help Kuzco if he doesn't destroy his house, and so they form an unlikely partnership.",122.188,/wwbgkXQBEKtnyIJapk6gUgWkVw8.jpg,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",['United States of America'],12/15/2000,78,['English'],Released,It's all about... ME!,The Emperor's New Groove,"['central and south america', 'kingdom', 'birthday', 'peru', 'emperor', 'villain', 'palace', 'berater', 'breaking the fourth wall', 'incan empire', 'assassination attempt', '15th century', 'playful', 'llama']","['David Spade', 'John Goodman', 'Eartha Kitt', 'Patrick Warburton', 'Wendie Malick', 'Kellyann Kelso', 'Eli Russell Linnetz', 'Stephen J. Anderson', 'Bob Bergen', 'Rodger Bumpass', 'Robert Clotworthy', 'Jennifer Darling', 'Patti Deutsch', 'John Fiedler', 'Miriam Flynn', 'Geri Lee Gorowski', 'Sherry Lynn', 'Danny Mann', 'Mickie McGowan', 'D.F. Reynolds', 'Andre Stojka', 'Steve Susskind', 'Joe Whyte', 'Jack Angel', 'Mark Dindal', 'Bill Farmer', 'Carole Jeghers', 'Tom Jones', 'Patrick Pinney', 'Jess Harnell', 'Phil Proctor', 'Steven Weber']","['Don Hahn', 'Randy Fullmer', 'Tom Finan', 'David Reynolds', 'Mark Dindal', 'Dean A. Zupancic', 'Chris Williams', 'Mark Dindal', 'Tim Allen', 'Paul Brizzi', 'James Baker', 'Paul Carrera', 'Mary Hidalgo', 'Matthew Jon Beck', 'Tim Chau', 'Paul A. Felix', 'Ruth Lambert', 'Paul Silver', 'Terry Porter', 'John Debney', 'Colin Stimpson', 'Charles Paley', 'Pam Ziegenhagen', 'Thomas Baker', 'Thomas Cardone', 'Mel Metcalfe', 'Roger Allers', 'Jin Kim', 'David Biello', 'Monica Lago-Kaytis', 'Julie Vieillemaringe', 'Diana Blazer', 'Tod C. Marsden', 'Sue Bea Montgomery', 'Frederika Pepping', 'Suzanne Henderson Holmes', 'Patricia Hicks', 'Coralie Cudot-Lissillour', 'Patricia Feldstein-Reed', 'Mark Walton', 'Jenni Magee-Cook', 'Tracey Miller-Zarneke', 'Michael De La Cruz', 'Doeri Welch Greiner', 'Berenice Le Maitre', 'Cathy McGowan Leahy', 'Ron Betta', 'Etienne Longa', 'Prudence Fenton', 'Elzbieta Araszkiewicz', 'Dorothy McKim', 'Joe Ranft', 'Matthew Jacobs', 'Chris Montan', 'Don Hall', 'Doug Frankel', 'John Norton', 'Mark Kennedy', 'Mark Walton', 'Stephen J. Anderson', 'Sting', 'Sting', 'Dave Hartley', 'Nik Ranieri', 'Bruce W. Smith', 'Dale Baer', 'Tony Bancroft', 'Doug Frankel', 'James Lopez']",169327687
107,10000000,"['Crime', 'Comedy']",,tt0208092,en,Snatch,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",105.432,/56mOJth6DJ6JhgoE2jtpilVqJO.jpg,"['SKA Films', 'Columbia Pictures', 'Screen Gems']","['United Kingdom', 'United States of America']",9/1/2000,103,"['English', 'Pусский']",Released,Stealin' stones and breakin' bones.,Snatch,"['robbery', 'trailer park', 'england', 'gypsy', 'gambling', 'bare knuckle boxing', 'slang', 'antwerp', 'pig', 'gangster', 'boxer', 'underground fighting', 'diamond heist', 'pikey']","['Brad Pitt', 'Jason Statham', 'Alan Ford', 'Stephen Graham', 'Dennis Farina', 'Robbie Gee', 'Lennie James', 'Benicio del Toro', 'Rade Šerbedžija', 'Vinnie Jones', 'Ade', 'Mike Reid', 'Jason Flemyng', 'Ewen Bremner', 'Andy Beckwith', 'Charles Cork', 'Sorcha Cusack', 'Dave Legeno', 'Trevor Steedman', 'Yuri Stepanov', 'Velibor Topic', 'William Beck', 'Sam Douglas', 'Adam Fogerty', 'Eric Meyers', 'Jason Buckham', 'Mickey Cantwell', 'Nicola Collins', 'Teena Collins', 'James Cunningham', 'Mickey Dee', 'Goldie', 'Sid Hoare', 'Ronald Isaac', 'Chuck Julian', 'Jason Ninh Cao', ""Paul O'Boyle"", 'Jimmy Roussounis', 'Sidney Sedin', 'Peter Szakacs', 'John Taheny', 'Mick Theo', 'Andy Till', 'Scott Welch', 'Michael Hughes', 'Liam McMahon', 'James Warren', 'Austin Drage', 'Liam Donaghy', 'Joe Williams', 'John Farnell', 'Shaun Pearson', 'Dean Smith', 'Roy Snell', 'Tim Faraday', 'Andrew Shield', 'Guy Ritchie', ""Elwin 'Chopper' David"", 'Alex Andreas', 'Dian Bachar', 'Sol Campbell', 'Tom Delmar', 'Christopher Fosh', 'John Hathaway', 'Tim Packham', 'Peter Rnic']","['John Murphy', 'Noel Gallagher', 'Guy Ritchie', 'Jon Harris', 'Lucinda Syson', 'Guy Ritchie', 'Matthew Vaughn', 'Hugo Luczyc-Wyhowski', 'Tim Maurice-Jones', 'Peter Wignall', 'Verity Hawkes', 'Julie Philpott', 'Sharon Gilham', 'Linda Wilson', 'Stephen Marks', 'Angad Paul', 'Taha Ali Reza', 'Steve Tisch', 'Michael Dreyer', 'Peter Morton', 'Trudie Styler', 'Sebastian Pearson', 'Tom Roberts', 'Terry Williams', 'Sebastian Pearson', 'Bill Hickey', 'Bibs Ekkel', 'Pat Karam', 'Adam Bohling', 'Willi Geiger', 'Daniel L. Griffiths', 'David Rees', 'Paul Swinburne', 'Simon Hayes', 'Belinda Parish', 'Martin Foley', 'Ken Lailey', 'Robert Park', 'Danny Sheehan', 'Jean Ann Black', 'Dennis Wilson', 'Charles Bodycomb', 'Nevette Previd', 'Emma Pike', 'Matthew Collinge', 'David Lindsay', 'Pebbles', 'Brendan Gunn', 'Matthew Collinge', 'James Harris', 'Arthur Fenn', 'Danny Sheehan', 'Mary Haddow', 'Ray Bateman', 'Tom Delmar', 'Simon Barker', 'Fergus Cotter', 'Maurice Landsberger', 'Philip Smith', 'Vanessa Baker', 'Charles Jarman', 'Diane Greaves', 'Les Healey', 'Michael Elson', 'Richard Oxley', 'Andy Duncan', 'Elizabeth Hoar', 'Stuart Graham', 'Giles Edleston', 'Sandra Fattorre', 'Mick Ward', 'Jake Marcuson', 'Emma Engers', 'Debbie Ninnis', 'Darren McQuade', 'Sarah Gellately-Smith', 'Barrie Gower', 'Peter Wignall', 'Peter Burden', 'Ian Neil', 'Michael Elson', 'Nicki Varney', 'Mick Ward', 'Ian Cross', 'Casper Lailey', 'Paul Conway', 'Peter Dansie', 'Danny Sheehan', 'Michael Redfern', 'Jason Swanscott', 'Mike Dowson', 'Mark Taylor', 'Kristin Emblem', 'Jean-Clement Soret', 'David Reid', 'Daniel Toland', 'Tom Pleydell-Pearce']",83600000
9741,75000000,"['Thriller', 'Drama', 'Mystery']",,tt0217869,en,Unbreakable,"An ordinary man makes an extraordinary discovery when a train accident leaves his fellow passengers dead — and him unscathed. The answer to this mystery could lie with the mysterious Elijah Price, a man who suffers from a disease that renders his bones as fragile as glass.",110.455,/mLuehrGLiK5zFCyRmDDOH6gbfPf.jpg,"['Barry Mendel Productions', 'Blinding Edge Pictures', 'Touchstone Pictures']",['United States of America'],11/22/2000,106,['English'],Released,Some things are only revealed by accident.,Unbreakable,"['philadelphia, pennsylvania', 'parent child relationship', 'marriage crisis', 'superhero', 'train accident', 'invulnerability', 'super power', 'disability', 'father son relationship']","['Bruce Willis', 'Samuel L. Jackson', 'Robin Wright', 'Spencer Treat Clark', 'Charlayne Woodard', 'Eamonn Walker', 'Leslie Stefanson', 'Johnny Hiram Jamison', 'Michaelia Carroll', 'Bostin Christopher', 'Elizabeth Lawrence', 'Davis Duffield', 'Laura Regan', 'Chance Kelly', 'Michael Kelly', 'Firdous Bamji', 'Johanna Day', 'James Handy', 'Sally Parrish', 'Richard Council', 'Damian Young', 'Sherman Roberts', 'Whitney Sugarman', 'Dianne Cotten Murphy', 'M. Night Shyamalan', 'Sasha Joseph Neulinger', 'Jose L. Rodriguez', 'Samantha Savino', 'Ukee Washington', 'Susan Wilder', 'Greg Horos', 'Todd Berry', 'Angela Eckert', 'Anthony Lawton', 'Julia Yorks', 'John Patrick Amedori', 'John Rusk', 'Joey Hazinsky', 'Bill Rowe', 'Marc H. Glick', 'Kim Simms Thomas', 'Andrea Havens', 'Joey Perillo']","['M. Night Shyamalan', 'Gary Barber', 'Roger Birnbaum', 'Barry Mendel', 'M. Night Shyamalan', 'James Newton Howard', 'Eduardo Serra', 'Dylan Tichenor', 'M. Night Shyamalan', 'Sam Mercer', 'Larry Fulton', 'Steve Arnold', 'Howard Berger', 'Greg Nicotero', 'Frank Masi', 'Douglas Aibel', 'Gretchen Rau', 'Joanna Johnston', 'Pamela Wise', 'Bernadette Mazur', 'Francesca Paris', 'John Rusk', 'James Breen', 'James V. Kent', 'Kevin Ladson', 'Paul Maiello', 'Paul Williams', 'Randle Akerson', 'Christopher Flick', 'Michael Haight', 'Gary A. Hecker', 'Richard King', 'Patricio A. Libenson', 'James Matheny', 'Linda Murphy', 'Hugo Weng', 'Steve Cremin', 'Jodi Birdsong', 'Jeff Habberstad', 'Gordon Hayman', 'Steven Litecky', 'Kyle Rudolph', 'Mike Thomas', 'Kara Morasco', 'Althea A. Unrath', 'Maria Vaughan', 'Ladd Lanford', 'Andrew L. Ullman', 'Thomas S. Drescher', 'Brad Dechter', 'James Newton Howard', ""Thomas 'Doc' Boguski"", 'Dianne Dreyer', 'Elizabeth Lawrence', 'Charles Anderson', 'Louis Flores', 'Mike Meaker', 'Thomas R. Bryant', 'Diane Fazio', 'Richard R. Hoover', 'Billy Miller', 'Derek Thompson', 'William Jones', 'Cindy Tolan', 'Mike Lemon', 'Diane Heery', 'Jim Stephan', 'Shirley Smrz', 'Gregg Smrz', 'Brian Smrz', 'David Rowden', 'Diane Reneé', 'Don Picard', 'Phoenix Nugent', 'Carol Neilson', 'Patricia Moyer', 'James C. Lewis', 'Jon W. Kishi', 'Terry Jackson', 'Deborah Habberstad', 'Dean Raphael Ferrandini', 'Dane Farwell', 'Kiante Elam', 'Chandra De Alessandro', 'R. Vincent Smith', 'Michael Semanick', ""Terry O'Bright"", 'Lee Dichter', 'Matthew Dettmann', 'Allan Byer', 'Robert L. Stevenson', 'Allan A. Apone', 'Scott Robertson', 'Larry Fulton', 'James C. Feng', 'Michael T. Galvin', 'Marion Kolsby', 'Morgan Miller', 'Scott P. Murphy']",248100000
1359,7000000,"['Thriller', 'Drama', 'Crime']",,tt0144084,en,American Psycho,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.",75.493,/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg,"['Lionsgate', 'Pressman Film', 'Muse Productions', 'Am Psycho Productions']","['Canada', 'United States of America']",4/13/2000,102,"['English', 'Español', '广州话 / 廣州話']",Released,...no introduction necessary.,American Psycho,"['new york city', 'based on novel or book', 'businessman', 'psychopath', 'grave', 'dark comedy', 'satire', 'wall street', 'serial killer', 'chainsaw', 'big city', 'psychological thriller', 'macabre', 'character study', 'white collar', 'harvard business school', 'voice imitation', 'shocking', 'aggressive', 'insecure', '1980s', 'american businessman', 'bloody', 'ambiguity', 'horror', 'callous']","['Christian Bale', 'Justin Theroux', 'Josh Lucas', 'Bill Sage', 'Chloë Sevigny', 'Reese Witherspoon', 'Samantha Mathis', 'Matt Ross', 'Jared Leto', 'Willem Dafoe', 'Cara Seymour', 'Guinevere Turner', 'Stephen Bogaert', 'Monika Meier', 'Reg E. Cathey', 'Blair Williams', 'Marie Dame', 'Kelley Harron', 'Patricia Gage', 'Krista Sutton', 'Landy Cannon', 'Park Bench', 'Catherine Black', 'Margaret Ma', 'Peter Tufford Kennedy', 'Mark Pawson', 'Jessica Lau', 'Lilette Wiens', 'Glen Marc Silot', 'Charlotte Hunter', 'Kiki Buttignol', 'Joyce R. Korbin', 'Reuben Thompson', 'Bryan Renfro', 'Ross Gibby', 'Christina McKay', 'Alan McCullough', 'Anthony Lemke', 'Connie Chen', 'Brett Alexander Davidson', 'Peter Loung', 'Joseph Oliveira', 'Leanne Poirier Greenfield', 'Somaya Reece', 'Kate Steen', 'Dan Rush', 'Chris Stone']","['Andrzej Sekula', 'Gideon Ponte', 'Mary Harron', 'Bret Easton Ellis', 'Isis Mussenden', 'Mary Harron', 'Christian Halsey Solomon', 'Andrew Marcus', 'Guinevere Turner', 'Jeanne Develle', 'Edward R. Pressman', 'Chris Hanley', 'Michael Paseornek', 'Kerry Barden', 'Billy Hopkins', 'Jeff Sackman', 'Joseph Drake', 'Suzanne Smith Crowley', 'Margot Boccia', 'John Quaglia', 'Sandra Wheatle', 'Michael Kavanagh', 'Andrew M. Stearn', 'Clifford Streit', 'Christopher Covert', 'Barry Cole', 'Ernie Barbarash', 'Rob Weiss', 'Jamie Burke', 'Paul Urmson', 'Philip Stilman', 'David McCallum', 'Lucy Orton', 'Kerry Hayes', 'Lauren McLaughlin', 'Alessandro Camon', 'Patrick Tarr', 'Franco Tata', 'Jane Tattersall', 'Matt Birman', 'Dawn Sorokolit', 'Mark Bennett', 'Benjamin Cheah', 'Jeff Wolpert', 'Christine Hartmann', 'Jennifer McNamara', 'Mark ""Boomwallah"" McNeilly', 'Nancy Jackson', 'Victoria Hirst', 'Michael Blecher', 'Gersha Phillips', 'Paul Boucher', 'Barbara Preser', 'Bernie Zuch', 'Henry Embry', 'Peter Kelly', 'Keith Elliott', 'Garrett Kerr', 'Goro Koyama', 'Clare Walker', 'Andy Malcolm', 'John Cale', 'Andrew Shea', 'Jennifer Deathe', 'Cassandra Cronenberg', 'Britt Matheson', 'Jayson Clute', 'Steve Mrkobrada', 'Marcel Janisse', 'Mark Cowden', 'Chris Faulkner', 'Stewart Grayburn', 'Keitha M. Redmond', 'Megan Conacher', 'Fred Brennan', 'Sondra James', 'Ron Mellegers', 'Andrew Tay', 'Catherine Rankin', 'Chris Hinton', 'Michael Followes', 'Marlene McCarty']",34300000
4247,19000000,['Comedy'],,tt0175142,en,Scary Movie,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",67.119,/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,"['Brad Grey Pictures', 'Gold/Miller Productions', 'Wayans Bros. Entertainment', 'Dimension Films']",['United States of America'],7/7/2000,88,['English'],Released,No mercy. No shame. No sequel.,Scary Movie,"['high school', 'psychopath', 'garage', 'satire', 'parody', 'crude humor', 'spoof', 'horror spoof', 'drugs', 'aftercreditsstinger', 'horror parody']","['Anna Faris', 'Jon Abrahams', 'Marlon Wayans', 'Shawn Wayans', 'Regina Hall', 'Shannon Elizabeth', 'Cheri Oteri', 'Carmen Electra', 'Tanja Reichert', 'Lochlyn Munro', 'Dave Sheridan', 'Kurt Fuller', 'Rick Ducommun', 'Keenen Ivory Wayans', 'Marissa Jaret Winokur', 'Dan Joffre', 'Lloyd Berry', 'David L. Lander', 'Kelly Coffield Park', 'Trevor Roberts', 'Jayne Trcka', 'Karen Kruper', 'Kendall Saunders', 'Glynis Davies', 'Jessica Van der Veen', 'Jennifer Ann Lee', 'Frank B. Moore', 'Giacomo Baessato', 'Kyle Graham', 'Leanne Santos', 'Mark McConchie', 'Matthew Paxman', 'Chris Robson', 'Susan Shears', 'Peter Bryant', 'Andrea Nemeth', 'Craig Bruhnanski', 'Reg Tupper', 'Babe Dolan', 'David Neale', 'Nels Lennarson', 'Nicola Crosbie', 'Ian Bliss', 'Chris Wilding', 'Peter Hanlon', 'Ted Cole', 'Doreen Ramus', 'Lee R. Mayes', 'Mark Hoeppner', 'Jim Shepard', 'Dexter Bell', 'Ted Gill', 'Andrew Keilty', 'James Van Der Beek', 'Johnny Hawkes', 'Kevin Hansen', 'Art Hives', 'Bruce Mahler', 'Zahf Paroo', 'Aubrey Tennant']","['Keenen Ivory Wayans', 'Shawn Wayans', 'Buddy Johnson', 'Phil Beauman', 'Jason Friedberg', 'Eric L. Gold', 'Keenen Ivory Wayans', 'Marlon Wayans', 'Shawn Wayans', 'Mark Helfrich', 'Denise Doyle', 'Anne McCarthy', 'Christine Sheaks', 'Mary Vernieu', 'Lawrence F. Pevec', 'Louise Roper', 'Darryle Johnson', 'Aaron Seltzer', 'Marlon Wayans', 'Lee R. Mayes', 'Robb Wilson King', 'Chris Large', 'Lisa Blum', 'Cary Granat', 'Brad Grey', 'Robb Wilson King', 'Peter Safran', 'Peter Schwerin', 'Bob Weinstein', 'Harvey Weinstein', 'Bo Zenga', 'David Kitay', 'J.J. Makaro', 'Francis Kenny', 'Madeleine Duff', 'David Crone', 'David Crone', 'Jim Van Dijk', 'Laura Hopkins', 'David Hay', 'Clare Davis', 'Gary McVarish', 'Arthur A. Green', 'David Beetham', 'Ken Hovgaard', 'Marcus Endean', 'Greg Beaton', 'Jana MacDonald', 'Michelle Baines', 'Angelina P. Cameron', 'Linda Villalobos', 'Stan Edmonds', 'Corey Adams', 'Andre Brouwer', 'Stacey Butterworth', 'Callum Simcoe', 'Gordon Wise', 'Cathy Cunliffe', 'Brad Kuehn', 'Donald Frank Bush', 'Holland Miller', 'Rob Summers', 'Ninon Tantet', 'John B. Keys', 'Gordon Juli', 'Gary Paller', 'Brett Armstrong', 'Carl J. Janssen', 'Dennis Houser', 'Lee R. Mayes', 'Cara Leibovitz', 'Dennis McNeill', 'Vance Vegas Salvalaggio', 'Ken W. Anderson', 'Daniel R. Chavez', 'Kevin Hyman', 'Ed Nesling', 'Cheryl Kurk', 'Sandra Palmer', 'Graham Crowell', 'Terry Wilson', 'Michael Dilbeck', 'Don Nemitz', 'Dan Wallin', 'Sandy Berman', 'Anthony Milch', 'Steve Mann', 'John Leveque', 'Steward Burris', 'Peter Koczera', 'Mara Hamilton', 'Brian Jennings', 'Jim Coombs', 'Janice Frome', 'Clive Edwards', 'Richard Lightstone', 'J.P. Bagshaw', 'Ben Rusi', 'Meredith Gold', 'Chad W. Chilibeck', 'Alfio Berardo', 'Paul Jenkinson', 'Peter Koczera', 'James Salberg', 'Al Campbell', 'Stan Edmonds', 'Michael Waxman', 'Suzan Derkson', 'Jeff Mosuk', 'Dennis Brock', 'Barbara Harris', 'Anna-Marie Plosz', 'Rachael Erwin', 'Becky Sullivan', 'Shawn Sykora', 'Lee Lemont', 'Charles Martin Inouye', 'Brian Best', 'Steve Kohler', 'Mark Hansson', 'Tone Rorvik', 'Robert Jezsik', 'William D. Robinson', 'J.J. Makaro', 'Richard H. Fahlman', 'Robin Harlan', 'Randy Singer', 'Steve Davis', 'Jovan Nenadic', 'Attila Luca', 'Matt Almas', 'Artino Ahmadi', 'Drew David', 'Dean Hannas', 'Jina Johnson', 'Cheryl Buckman', 'Michael Healey', 'Terry Mialkowsky', 'Jon Raitt', 'David Kitay', 'Bryan Bonwell', 'Heather Trimble', 'Diane Fatiaki', 'Andrea Brown', 'Anil Patadé', 'Roger Bailey', 'Brenda McClellan', 'Ashley Bell', 'Bruce Fortune', 'Doug Chapman', 'Leslie McMichael']",278000000
98,103000000,"['Action', 'Drama', 'Adventure']",,tt0172495,en,Gladiator,"In the year 180, the death of emperor Marcus Aurelius throws the Roman Empire into chaos.  Maximus is one of the Roman army's most capable and trusted generals and a key advisor to the emperor.  As Marcus' devious son Commodus ascends to the throne, Maximus is set to be executed.  He escapes, but is captured by slave traders.  Renamed Spaniard and forced to become a gladiator, Maximus must battle to the death with other men for the amusement of paying audiences.",68.868,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,"['Universal Pictures', 'Scott Free Productions', 'Red Wagon Entertainment', 'Mill Film', 'DreamWorks Pictures']","['United Kingdom', 'United States of America']",5/4/2000,155,['English'],Released,What we do in life echoes in eternity.,Gladiator,"['epic', 'gladiator', 'rome, italy', 'arena', 'senate', 'roman empire', 'parent child relationship', 'emperor', 'slavery', 'ancient rome', 'revenge', 'battlefield', 'slave auction', 'historical fiction', 'ancient world', 'combat', 'chariot', 'philosopher', 'barbarian horde', '2nd century', 'successor', 'commodus', 'maximus']","['Russell Crowe', 'Joaquin Phoenix', 'Connie Nielsen', 'Oliver Reed', 'Richard Harris', 'Derek Jacobi', 'Djimon Hounsou', 'David Schofield', 'John Shrapnel', 'Tomas Arana', 'Ralf Moeller', 'Spencer Treat Clark', 'David Hemmings', 'Tommy Flanagan', 'Sven-Ole Thorsen', 'Omid Djalili', 'Nicholas McGaughey', 'Chris Kell', 'Tony Curran', 'Mark Lewis', 'John Quinn', 'Alun Raglan', 'David Bailie', 'Chick Allan', 'David J. Nicholls', 'Al Hunter Ashton', 'Billy Dowd', 'Giannina Facio', 'Giorgio Cantarini', 'Malcolm Ellul', 'Ray Mangion', 'João Costa Menezes', 'Mike Mitchell', 'Antone Pagán', 'Norman Campbell Rees', 'Neil Roche', 'Paul Sacks', 'Steve Saunders', 'Brian Smyj', 'Richard Stride', 'Tony Tomlinson', 'Paul Woodadge', 'Michael Yale']","['Ridley Scott', 'David Franzoni', 'Branko Lustig', 'Douglas Wick', 'David Franzoni', 'John Logan', 'William Nicholson', 'Crispian Sallis', 'Janty Yates', 'Arthur Max', 'Hans Zimmer', 'Lisa Gerrard', 'Louis DiGiaimo', 'Pietro Scalia', 'Colin Coull', 'Rob Harris', 'Scott Martin Gershin', 'Graham Johnston', 'Ivana Němcová', 'Anita Burger', 'Carmel Jackson', 'Alex King', 'Marese Langan', 'Paul Engelen', 'Laura McIntosh', 'Trefor Proud', 'Melissa Lackersteen', 'Jo Allen', 'Ivana Primorac', 'José Luis del Barco', ""Adam O'Neill"", 'Keith Pain', 'Peter Russell', 'Roger Holden', 'Cynthia Sadler', 'Bob Walker', 'John T. Cucci', 'James Moriana', ""Dan O'Connell"", 'Jeffrey Wilhoit', 'Christopher Assells', 'Dino DiMuro', 'Randy Kelley', 'Jon Title', 'Bob Beemer', 'Scott Millan', 'Frank A. Montaño', 'Astrig Akseralian', 'Neil Corbould', 'Laurent Hugueniot', 'Wesley Sewell', 'Tim Burke', 'Rob Harvey', 'John Nelson', 'Nikki Penny', 'Phil Neilson', 'John Mathieson', 'Clive Jackson', 'Branko Knez', 'Felix Schroer', 'Ben Gooder', 'Klemens Becker', 'Jaap Buitendijk', 'Agapios Louka', 'Michael Reynolds', 'Chisako Yokoyama', 'Dashiell Rae', 'Gerry Gore', 'Terry Blyther', 'Mike Higgins', 'Jeremy Johns', 'Benjamín Fernández', 'David Allday', 'John King', 'Bruce Bigg', 'Laurie MacDonald', 'Terry Needham', 'Walter F. Parkes', 'Ridley Scott', 'Stephanie Corsalini', 'Miroslav Lhotka', 'Simon Stanley-Clamp', 'Daniele Botteselle', 'John Evans', 'Lisa Dennis', 'Ali Cherkaoui', 'Dale E. Grahn', 'Eddie Stacey', 'David A. Cohen', 'David A. Cohen', 'Simon Coke', 'Lauren Stephens', 'Philip McDonald', 'Graeme Purdy', 'Alexander Witt', 'Laura Graham', 'Chris Jargo', 'Richard Dwan Jr.', 'Lou Kleinman', 'Annie Penn', 'Mark Taylor', 'Ken Weston', 'Lisa Gerrard', 'Tubardh Wilson', 'Peter White', 'David Weiss', 'Seoras Wallace', 'Ian Walker', 'Pavel Vokoun', ""Martin 'Mato' Uhrovcik"", 'Marek Toth', 'Jennifer Stoute', 'R.J. Steel', 'Brian Smyj', 'Gordon Smith', 'C.C. Smiff', 'José María Serrano', 'Ken Scotland', 'Jean-Phillipe Roman', 'Marc Roberts', 'Pauline Richards', 'Hernan Ortiz', 'Jane Omorogbe', 'Peter Olgyay', 'Ray Nicholas', 'Mark Anthony Newman', 'Mirek Navratil', 'Mustapha Natouri', 'Graham Mullins', 'Randy Miller', 'Peter Miles', 'Ivan Miča', 'Chris Manger', 'Robbie MacFarlane', 'Tom Lucy', 'Tony Lucken', 'Trevor Lovell', 'Guy List', 'Stephanie Lelievre', 'Derek Lea', 'Mike Lambert', 'Ivo Krištof', 'Vincent Keane', 'Radowan Kak', 'Morgan Johnson', 'Kevin Johnson', 'Chuck Jeffreys', 'Charles Jarman', 'Martin Hub', 'Peter Hric', 'Carlton Headley', 'Joss Gower', 'Alejandro García', 'Gary Fry', 'Gary Fry', 'Kamil Fojtik', 'Neil Finnighan', 'David Faivre', 'Mohammed Enahal', 'Zdeněk Dvořáček', 'Petr Drozda', 'Walter Difrancesco', 'Michel Didier', 'Ricardo Cruz', 'Forbes Cowan', 'Gianluca Coppetta', 'Eugene Collier', 'Alejandro Cobo', 'Stuart Clark', 'Viktor Cervenka', 'Alessandro Casalino', 'Sergio Casadei', 'Sebastiano Cartier', 'Manuel Cabrera', 'Georges Branche', 'Ben Bellman', 'Vincent Bellina', 'Carlo Antonioni', 'Eugenio Alonso Yenes', 'Ryan Alber', 'Branko Lustig', 'Adam Somner', 'Terry Needham', 'Alexander Witt', 'Ty Warren', 'Peter Taylor', 'Klemens Becker', 'Per Hallberg', 'Robert Dawson', 'Colin Codner', 'Adrian McCarthy', 'William McPhail', 'Rosemary Burrows', 'David Appleby', 'Rupert Lloyd-Parry', 'Sallie Beechinor', 'Lesley Keane', 'David Franzoni', 'Mustapha Charif', 'Billy Dowd', 'Kathleen Mackie Higgins', 'Rob Martin', 'Barbara L. Roche', 'Hamid Ait Timaghrit', 'Yann Mari Faget', 'Pia Zammit', 'Thierry Le Portier', 'Bill Hargreaves']",465361176
