movie_id
11688
98
9741
107
4247
2024
1359
9532
8871
10501
955
10567
7443
8358
2123
22705
3134
9383
10867
5994
1443
16366
5833
2133
15999
4234
843
10991
15653
71
3176
786
77
1900
10637
4327
9679
479
11978
55
1636
9600
2655
1597
462
146
10564
2085
8859
392
6282
134
19576
1493
1588
3981
10393
8584
9678
20677
10559
10481
10647
2046
8452
16234
12609
14181
9285
12107
3536
10577
105904
12212
4244
2069
15655
9456
7450
10876
16
447399
5458
2332
11678
20770
8843
2440
11849
10461
889
12211
193457
10035
11531
10685
11518
243
711
16222
8870
10876
243
16187
11973
2155
11518
16222
16340
711
8843
258919
39468
25538
10461
40096
10035
15655
11478
641
11973
5551
10479
12650
18041
14805
200995
10597
18011
11983
10873
16340
11004
10569
30628
4226
10383
24100
28031
75571
10687
14736
33347
2787
9674
11599
9011
11398
27181
117087
55892
10783
17711
12490
25538
2621
12480
10473
11119
10180
10479
28346
24100
39242
7290
37302
5551
16990
2360
17711
2621
11119
10416
48246
14736
125173
27723
14626
11398
10385
29572
16990
14626
258919
27099
34729
20160
10571
10385
88494
36968
13785
919
28346
32250
14295
10429
112
16110
7290
9519
1698
28031
12480
15489
10391
39056
5001
29458
24664
25166
18079
41275
55892
24102
9674
88494
4967
35650
14195
41245
44321
9791
11477
21531
29512
10569
31067
13966
31352
36968
11366
742
37722
10560
10394
16110
10862
176177
21311
44853
1831
21614
10763
50531
29572
16225
919
5257
11599
30944
87309
20993
20455
20697
47943
552
59709
42332
32250
33504
50008
23990
34899
10688
34729
13539
27181
16888
15319
98299
16987
190794
32536
44203
29076
48328
18168
37691
1163
85411
64883
143524
81207
71235
16275
12509
21991
20637
39880
200419
7093
52663
244839
31774
49511
34070
47244
3716
41656
49291
27723
25636
10989
244839
18168
19150
35064
197725
51767
9478
46406
2707
15940
552
39907
39880
47595
21056
7093
4369
25520
1831
10898
143524
31776
54986
13899
19419
24664
29270
36234
3173
33504
47191
92620
9375
34299
44853
111244
32834
42332
29866
71235
18292
49035
34899
27859
101514
64269
36047
25014
26245
5842
31067
60587
48328
32067
261111
20310
71550
53105
34299
55551
101514
322686
55888
36047
47595
24272
4973
13899
10305
51333
43586
5842
15940
13930
50380
69446
10989
52409
67252
41282
81760
29270
2089
36234
51824
146032
134803
130824
159666
37047
576359
40249
197725
9301
10898
261111
15869
36753
52409
130824
44933
60579
49511
29136
36380
49135
329269
70773
47816
96716
524537
196280
146499
45602
106230
10305
12255
26450
54380
25014
36301
52051
50477
96716
31443
312253
9883
27711
111244
390948
339747
31006
27027
166641
276846
52805
25651
64357
30940
42313
24470
29015
12806
314444
44756
207937
27745
77519
52051
43586
45573
9883
24908
24977
68820
153913
256104
22426
46226
45511
167087
131940
52654
63957
49453
47302
209133
27711
123701
45905
69936
27320
77921
26436
19349
107312
47980
51179
36301
76177
60119
116790
67252
95136
2805
25293
222471
248058
38987
18394
193932
89068
223537
40249
51861
75531
81277
166231
15090
252355
10613
57450
46958
145501
292030
26665
137164
49947
58062
55302
251278
36923
138069
77787
44412
99657
49288
45490
68572
60814
36817
154299
69009
34027
18002
257495
203820
109479
38274
127752
2089
348862
66749
9995
95493
339308
44315
52805
157800
23618
64526
64310
87867
238292
81593
55551
45203
408129
9601
186047
322686
77332
123187
45389
37987
41165
480284
71115
159627
12724
60119
304755
45511
123701
153913
44388
64357
32309
95136
186047
10558
428006
174797
32067
47980
99964
57219
31920
106230
2096
218659
161223
19214
248058
113609
46958
24908
21378
84748
117262
125708
146499
20276
81782
124134
13898
21370
113213
100607
42877
25651
22426
76265
24470
99657
75778
2394
217428
62741
468285
80959
41165
45418
19349
302508
252615
390948
32567
497542
14273
23655
232496
196738
291726
71115
245934
40632
5247
279190
209380
32309
72998
118727
182799
180195
41571
55026
131940
107942
109165
28349
44412
81442
81040
195655
87107
69654
30809
27742
15665
960466
2805
64266
307920
25069
28988
148885
423128
252356
72244
366978
121969
437943
893
93553
72998
299024
41877
232496
211277
11925
51531
351208
88007
47208
314444
468285
50477
259932
185058
295560
312253
69424
10469
81040
84748
71884
31006
81247
33994
637105
604999
348864
31321
276846
705793
705793
89297
480284
330698
30809
165573
81566
20883
29507
88007
39417
339775
60005
414353
41644
46269
132035
156682
62127
174797
112977
45548
730467
121940
476903
109926
9892
299024
24587
264069
743071
166255
152857
31001
302466
52684
83500
83166
38294
31875
307821
288116
54721
155588
38987
51107
264806
467455
333341
27336
134270
73619
185058
228987
84702
509548
107312
123187
27540
99011
70121
329706
54578
81593
41571
69122
48790
350893
31610
217175
32567
497682
79080
125705
46226
10469
137892
36661
208026
232711
495410
41644
844452
204763
62124
1021910
307037
71884
89345
58886
144515
201447
173274
256078
112720
207693
63957
531011
39498
294092
229128
34704
22470
77908
450187
49453
705793
165847
115717
97000
70779
60074
180195
201265
114162
82348
69936
203071
64310
83870
67919
214684
100122
586510
24104
165266
62729
465362
58195
158431
110977
29122
1168968
289673
68526
34037
279700
68605
68894
85214
93553
248757
41185
255870
28988
11925
232777
383281
97930
134188
20585
197357
48123
269134
79704
598399
103152
49671
49785
15496
104613
1021910
317927
28745
40947
49922
126733
434134
417828
57219
167880
30780
63938
773099
229128
71465
83271
262522
111646
216353
157239
81277
129880
166255
83581
54638
45463
223440
486516
38503
3218
115469
20438
272452
120128
278784
104613
31778
143054
57024
292030
76176
141214
52622
201724
49947
19094
100073
45548
63331
177262
55178
263076
93174
205089
182002
463051
39983
18153
1110117
48868
73619
497682
161221
428006
402883
207693
54721
27734
50225
235423
114620
157239
167005
5707
27336
116683
62298
274947
52622
730467
77620
257495
125760
59002
137466
64285
85429
185931
109479
433111
158747
692304
112878
24436
72261
514591
103152
126733
773099
72270
41266
365763
114162
318602
20276
140101
19094
135855
51145
93174
100607
82103
66131
5643
42877
279852
142408
549598
102547
482386
235423
383281
45203
276815
44895
111646
250837
213770
37987
238280
40390
30947
326924
16673
626218
88634
32708
58976
112977
318602
171106
24955
283077
18778
23751
20152
56666
906234
141319
134455
54584
207490
29937
227081
640652
218188
573813
34031
1179947
214014
60065
115799
88660
19356
436039
10561
48868
32249
21842
34037
82936
568492
267569
231204
578459
102642
70406
245934
53605
276815
107942
28349
127613
31140
70051
47208
15830
188154
43776
108311
592696
482264
79920
841735
124356
117153
265760
348662
15665
2090
95251
60585
84004
82200
73455
127290
284183
30958
137236
745434
364485
75697
80106
16874
586980
179384
284139
71093
274947
189656
21488
598278
120659
159067
1051942
880144
506075
127613
356059
162518
378675
498020
258436
57980
280334
156119
101227
78621
140511
73138
325454
439446
641635
65397
385050
312520
62025
243882
186137
900371
55143
99754
92874
1168968
497542
196139
841735
88910
579396
140101
221457
79515
91840
31140
483033
254981
5247
279190
209380
68605
45124
246180
182799
633790
81064
491322
28777
525573
997396
174412
181056
348662
265760
259117
630625
127435
19600
10492
238272
309920
64114
205608
113217
42195
52852
354674
258562
407311
102463
209422
572571
44047
427108
375772
282568
798071
273454
114615
106199
381746
313734
125709
91520
333938
114620
433719
285731
494256
45302
51729
244969
37730
160147
66159
101320
19505
827173
102943
381508
240157
58410
591640
150578
15040
799818
290537
232263
443716
65736
125760
288116
79949
21596
438110
167622
258562
103688
18153
264806
165847
528587
467455
357682
980354
568173
223434
798071
68910
134270
47108
323331
227385
30450
1102034
40930
560627
75217
68667
49922
737637
98297
44845
120395
197357
465362
74578
44131
267287
211414
350893
31610
240200
390959
345882
72261
671615
423976
82384
78962
1022036
104425
78620
66521
30958
48684
218273
137892
653371
55698
152163
31875
27824
888096
10566
82384
230986
128862
1180256
132017
363898
228659
182510
262526
131948
339775
264062
44069
23537
55296
273510
433912
128757
121940
303406
277073
264069
113196
103688
28085
132382
496537
232696
117907
199747
78657
207463
52049
415488
928909
351196
734178
84004
328220
1022729
55178
99956
326488
163413
484533
72392
132738
34754
158747
110366
85740
214014
39983
97000
60074
203927
78063
205608
82348
476211
67385
278828
197726
1150222
41425
75189
276236
410731
901262
46385
45124
186110
605731
110999
46535
363105
343838
248904
78960
269642
491916
213867
277628
28127
154307
42391
75031
79920
423789
142408
64384
187107
364326
581700
57581
57728
1140027
329128
166813
134196
245729
46462
14730
52751
22716
127439
178522
503667
255527
254074
164741
1022729
432334
357466
175545
473236
328413
219297
211230
156635
291312
36044
38132
581617
438096
357119
998581
30440
53500
106376
52833
104717
62298
251504
40010
163677
43674
57024
591640
73138
69656
496375
349080
156119
262526
339823
106234
345291
100073
89560
213867
53263
1218562
685321
39159
263076
432334
182002
1612
506075
71118
74578
540332
254981
97790
80376
355517
52751
773123
379281
438184
2126
1191431
434673
72697
498020
585161
504046
291312
325140
704893
97186
1073416
514591
268978
197326
1032957
356816
486276
159762
1291951
387333
280334
413127
77620
2090
89553
143579
137466
261387
85429
818587
34714
248869
329128
692304
112878
90289
482386
477400
45942
223436
375061
73534
246822
575508
249128
276661
344223
115858
1073095
301898
461711
203244
10566
1102034
199538
79384
476139
160306
46437
127290
454882
188032
139017
560627
220946
68170
333938
125698
18778
456888
108779
239789
88910
202923
39235
65075
414787
213770
64114
297815
207463
513321
190869
142327
348863
238280
150984
1009712
221799
626218
303862
368072
132393
383844
58976
314994
389569
468376
39981
51729
745434
413121
366709
160066
26743
281880
906234
641635
433719
131948
134455
187911
101227
214094
218805
120659
919608
60065
54584
240245
10500
207490
152434
52790
35735
640652
274868
323331
77487
252724
17199
687847
1179947
473236
277628
49325
328413
115799
447511
348176
436039
106199
1091682
106490
73630
356059
173374
277879
148258
267569
443716
578459
102642
70406
45850
1121874
53605
353991
295990
273410
78805
5232
712404
630669
211807
397344
240214
398200
244969
168368
267512
519959
265779
76657
287807
